160.09,159.32,162.1122,158.81,4097662.0,160.09,159.32,162.1122,158.81,4097662.0,2018-03-13 00:00:00
160.17,158.12,160.68,157.74,3614293.0,160.17,158.12,160.68,157.74,3614293.0,2018-03-14 00:00:00
158.71,159.61,161.25,158.52,3860479.0,158.71,159.61,161.25,158.52,3860479.0,2018-03-15 00:00:00
160.06,160.26,161.98,159.64,8447294.0,160.06,160.26,161.98,159.64,8447294.0,2018-03-16 00:00:00
159.71,157.35,159.8899,156.45,5415258.0,159.71,157.35,159.8899,156.45,5415258.0,2018-03-19 00:00:00
157.52,156.2,157.93,155.29,4296935.0,157.52,156.2,157.93,155.29,4296935.0,2018-03-20 00:00:00
156.57,156.69,158.2,155.92,3240695.0,156.57,156.69,158.2,155.92,3240695.0,2018-03-21 00:00:00
155.0,152.09,155.2499,152.0,4617371.0,155.0,152.09,155.2499,152.0,4617371.0,2018-03-22 00:00:00
152.25,148.89,152.58,148.541,4389015.0,152.25,148.89,152.58,148.541,4389015.0,2018-03-23 00:00:00
151.21,153.37,153.657,150.28,4038586.0,151.21,153.37,153.657,150.28,4038586.0,2018-03-26 00:00:00
153.95,151.91,154.8697,151.16,3810994.0,153.95,151.91,154.8697,151.16,3810994.0,2018-03-27 00:00:00
