1533.2,1537.64,1542.13,1528.0,4561718.0,1533.2,1537.64,1542.13,1528.0,4561718.0,2018-03-06 00:00:00
1526.52,1545.0,1545.9,1522.51,4174123.0,1526.52,1545.0,1545.9,1522.51,4174123.0,2018-03-07 00:00:00
1550.0,1551.86,1554.88,1545.25,3512528.0,1550.0,1551.86,1554.88,1545.25,3512528.0,2018-03-08 00:00:00
1563.5,1578.89,1578.94,1559.08,4417059.0,1563.5,1578.89,1578.94,1559.08,4417059.0,2018-03-09 00:00:00
1592.6,1598.39,1605.33,1586.7,5115886.0,1592.6,1598.39,1605.33,1586.7,5115886.0,2018-03-12 00:00:00
1615.96,1588.18,1617.54,1578.01,6427066.0,1615.96,1588.18,1617.54,1578.01,6427066.0,2018-03-13 00:00:00
1597.0,1591.0,1606.44,1590.89,4164395.0,1597.0,1591.0,1606.44,1590.89,4164395.0,2018-03-14 00:00:00
1595.0,1582.32,1596.91,1578.11,4026744.0,1595.0,1582.32,1596.91,1578.11,4026744.0,2018-03-15 00:00:00
1583.45,1571.68,1589.44,1567.5,5145054.0,1583.45,1571.68,1589.44,1567.5,5145054.0,2018-03-16 00:00:00
1554.53,1544.93,1561.66,1525.35,6376619.0,1554.53,1544.93,1561.66,1525.35,6376619.0,2018-03-19 00:00:00
1550.34,1586.51,1587.0,1545.41,4507049.0,1550.34,1586.51,1587.0,1545.41,4507049.0,2018-03-20 00:00:00
1586.45,1581.86,1590.0,1563.17,4667291.0,1586.45,1581.86,1590.0,1563.17,4667291.0,2018-03-21 00:00:00
1565.47,1544.1,1573.85,1542.4,6177737.0,1565.47,1544.1,1573.85,1542.4,6177737.0,2018-03-22 00:00:00
1539.01,1495.56,1549.02,1495.36,7843966.0,1539.01,1495.56,1549.02,1495.36,7843966.0,2018-03-23 00:00:00
1530.0,1555.86,1556.99,1499.25,5547618.0,1530.0,1555.86,1556.99,1499.25,5547618.0,2018-03-26 00:00:00
1572.4,1497.05,1575.96,1482.32,6793279.0,1572.4,1497.05,1575.96,1482.32,6793279.0,2018-03-27 00:00:00
