45.34,45.28,45.7587,45.09,20923845.0,45.34,45.28,45.7587,45.09,20923845.0,2018-03-14 00:00:00
45.3,45.33,45.735,45.12,23338222.0,45.3,45.33,45.735,45.12,23338222.0,2018-03-15 00:00:00
45.33,45.01,45.6,44.97,52355707.0,45.33,45.01,45.6,44.97,52355707.0,2018-03-16 00:00:00
44.59,44.27,44.82,43.9,24524286.0,44.59,44.27,44.82,43.9,24524286.0,2018-03-19 00:00:00
44.49,44.37,44.64,44.18,22385001.0,44.49,44.37,44.64,44.18,22385001.0,2018-03-20 00:00:00
44.24,44.31,44.9,44.1331,20616375.0,44.24,44.31,44.9,44.1331,20616375.0,2018-03-21 00:00:00
43.76,43.07,44.02,43.02,29374734.0,43.76,43.07,44.02,43.02,29374734.0,2018-03-22 00:00:00
43.71,42.42,43.84,42.42,30674112.0,43.71,42.42,43.84,42.42,30674112.0,2018-03-23 00:00:00
43.25,44.06,44.16,42.83,28454954.0,43.25,44.06,44.16,42.83,28454954.0,2018-03-26 00:00:00
44.49,42.68,44.52,42.24,30088447.0,44.49,42.68,44.52,42.24,30088447.0,2018-03-27 00:00:00
